inst_141635 RESOURCE22351
CLB2520 RESOURCE50469
CLB14137 RESOURCE8525
CLB2409 RESOURCE47022
CLB2519 RESOURCE49991
CLB15093 RESOURCE18102
CLB8043 RESOURCE38020
CLB2576 RESOURCE49034
CLB471 RESOURCE65027
CLB7391 RESOURCE54876
CLB2573 RESOURCE49512
CLB2655 RESOURCE42428
CLB2091 RESOURCE43574
CLB13898 RESOURCE3161
CLB13899 RESOURCE5650
CLB7248 RESOURCE54397
CLB2518 RESOURCE50470
CLB5498 RESOURCE55834
CLB2530 RESOURCE49513
CLB2632 RESOURCE68380
CLB8323 RESOURCE39937
CLB4930 RESOURCE23082
CLB1793 RESOURCE61005
CLB460 RESOURCE66464
CLB8151 RESOURCE36489
CLB5195 RESOURCE21071
CLB5168 RESOURCE22029
CLB1976 RESOURCE62537
CLB2521 RESOURCE51428
CLB2616 RESOURCE66943
CLB15374 RESOURCE13218
CLB5307 RESOURCE23561
CLB2407 RESOURCE46543
CLB4515 RESOURCE32083
CLB14174 RESOURCE11589
CLB2654 RESOURCE41948
CLB17907 RESOURCE54398
CLB4480 RESOURCE32084
CLB4505 RESOURCE31604
CLB14415 RESOURCE15229
CLB15377 RESOURCE14176
CLB8180 RESOURCE19634
CLB2482 RESOURCE49992
CLB4565 RESOURCE33520
CLB5411 RESOURCE58995
CLB8011 RESOURCE36010
CLB8044 RESOURCE39458
CLB17913 RESOURCE52960
CLB17914 RESOURCE52961
CLB2095 RESOURCE43575
CLB4569 RESOURCE34574
CLB15108 RESOURCE20113
CLB15082 RESOURCE18103
CLB14274 RESOURCE287
CLB14526 RESOURCE16665
CLB14140 RESOURCE9099
CLB15294 RESOURCE14750
CLB7729 RESOURCE55835
CLB15083 RESOURCE18104
CLB2427 RESOURCE47501
CLB2546 RESOURCE51907
CLB15215 RESOURCE16188
CLB262 RESOURCE64452
CLB5438 RESOURCE58996
CLB2128 RESOURCE46065
CLB374 RESOURCE65986
CLB2647 RESOURCE68381
CLB14279 RESOURCE767
CLB2563 RESOURCE49514
CLB15292 RESOURCE15230
CLB2690 RESOURCE68379
CLB2428 RESOURCE48459
CLB17911 RESOURCE53919
CLB17906 RESOURCE54399
CLB4562 RESOURCE33521
CLB14163 RESOURCE9578
CLB8036 RESOURCE38021
CLB8039 RESOURCE38502
CLB14179 RESOURCE11590
CLB8133 RESOURCE38022
CLB8008 RESOURCE35053
CLB7559 RESOURCE57367
CLB2673 RESOURCE67902
CLB8339 RESOURCE41949
CLB4472 RESOURCE30647
CLB13892 RESOURCE5078
CLB8340 RESOURCE41375
CLB2637 RESOURCE68382
CLB4518 RESOURCE29690
CLB5327 RESOURCE26436
CLB2090 RESOURCE44054
CLB13875 RESOURCE7568
CLB14430 RESOURCE16666
CLB4932 RESOURCE23562
CLB2403 RESOURCE45106
CLB5194 RESOURCE21551
CLB14540 RESOURCE18582
CLB4539 RESOURCE28157
CLB14325 RESOURCE3162
CLB7268 RESOURCE55356
CLB5197 RESOURCE21552
CLB14175 RESOURCE12069
CLB17916 RESOURCE53440
CLB4942 RESOURCE27010
CLB4414 RESOURCE27489
CLB8137 RESOURCE36011
CLB13908 RESOURCE6610
CLB8327 RESOURCE40896
CLB15333 RESOURCE16667
CLB5337 RESOURCE24999
CLB8127 RESOURCE39459
CLB1800 RESOURCE61485
CLB14402 RESOURCE14751
CLB13982 RESOURCE8526
CLB8042 RESOURCE39460
CLB15112 RESOURCE20115
CLB7512 RESOURCE58517
CLB8404 RESOURCE33522
CLB14377 RESOURCE14177
CLB315 RESOURCE65508
CLB301 RESOURCE64455
CLB15101 RESOURCE17625
CLB5302 RESOURCE25957
CLB14150 RESOURCE10537
CLB2670 RESOURCE67423
CLB14128 RESOURCE9101
CLB2448 RESOURCE48460
CLB2633 RESOURCE68861
CLB14154 RESOURCE11017
CLB4473 RESOURCE31605
CLB1716 RESOURCE65028
CLB14272 RESOURCE1246
CLB2083 RESOURCE45108
CLB17908 RESOURCE54878
CLB13906 RESOURCE5652
CLB2564 RESOURCE49515
CLB14298 RESOURCE2683
CLB5215 RESOURCE24041
CLB4943 RESOURCE27011
CLB8009 RESOURCE35532
CLB13890 RESOURCE4600
CLB3933 RESOURCE57368
CLB2775 RESOURCE63497
CLB14299 RESOURCE2684
CLB4535 RESOURCE29116
CLB2510 RESOURCE50950
CLB2651 RESOURCE43576
CLB4479 RESOURCE32085
CLB15378 RESOURCE13697
CLB15099 RESOURCE17626
CLB17929 RESOURCE53920
CLB4526 RESOURCE30169
CLB13901 RESOURCE5653
CLB8405 RESOURCE33042
CLB15216 RESOURCE15707
CLB5170 RESOURCE23563
CLB5297 RESOURCE24520
CLB14284 RESOURCE288
CLB15266 RESOURCE15231
CLB14275 RESOURCE2205
CLB4513 RESOURCE30170
CLB15084 RESOURCE18583
CLB8040 RESOURCE39461
CLB2580 RESOURCE50472
CLB15384 RESOURCE13219
CLB2566 RESOURCE49994
CLB15267 RESOURCE15710
CLB2122 RESOURCE63018
CLB2575 RESOURCE49035
CLB8124 RESOURCE37544
CLB4494 RESOURCE33043
CLB17917 RESOURCE53441
CLB4561 RESOURCE33523
CLB15382 RESOURCE12738
CLB8414 RESOURCE33041
CLB8345 RESOURCE41374
CLB5173 RESOURCE22605
CLB15376 RESOURCE14178
CLB8138 RESOURCE36970
CLB2434 RESOURCE47982
CLB2129 RESOURCE46545
CLB2410 RESOURCE47503
CLB7747 RESOURCE56315
CLB4481 RESOURCE31127
CLB14269 RESOURCE1247
CLB8024 RESOURCE38023
CLB5172 RESOURCE23564
CLB5523 RESOURCE59954
CLB14270 RESOURCE768
CLB5339 RESOURCE24522
CLB8343 RESOURCE41950
CLB14326 RESOURCE3163
CLB2449 RESOURCE49036
CLB5213 RESOURCE22606
CLB5169 RESOURCE23084
CLB17915 RESOURCE53442
CLB2055 RESOURCE62539
CLB14374 RESOURCE14179
CLB13894 RESOURCE4601
CLB15105 RESOURCE21074
CLB4489 RESOURCE32564
CLB2084 RESOURCE45109
CLB14301 RESOURCE2685
CLB2111 RESOURCE46066
CLB7822 RESOURCE56890
CLB4540 RESOURCE28158
CLB1717 RESOURCE67425
CLB2772 RESOURCE41376
CLB7742 RESOURCE56316
CLB2527 RESOURCE49993
CLB2744 RESOURCE63976
CLB2513 RESOURCE51909
CLB1706 RESOURCE67426
CLB8038 RESOURCE38981
CLB13895 RESOURCE5079
CLB383 RESOURCE66466
CLB2545 RESOURCE52963
CLB8139 RESOURCE36971
CLB1696 RESOURCE66467
CLB15383 RESOURCE13698
CLB2638 RESOURCE67903
CLB4415 RESOURCE27490
CLB4567 RESOURCE35055
CLB2640 RESOURCE68862
CLB5333 RESOURCE25480
CLB1782 RESOURCE61487
CLB15109 RESOURCE20116
CLB15328 RESOURCE15709
CLB2087 RESOURCE46067
CLB14130 RESOURCE10539
CLB4521 RESOURCE29691
CLB1788 RESOURCE61966
CLB7550 RESOURCE58038
CLB14324 RESOURCE3642
CLB8344 RESOURCE42430
CLB5305 RESOURCE25000
CLB14528 RESOURCE18584
CLB15122 RESOURCE19157
CLB13868 RESOURCE8528
CLB2528 RESOURCE51430
CLB2551 RESOURCE52484
CLB2559 RESOURCE50951
CLB5181 RESOURCE22604
CLB17942 RESOURCE55358
CLB13867 RESOURCE9102
CLB15106 RESOURCE20595
CLB5304 RESOURCE25001
CLB13975 RESOURCE7570
CLB3002 RESOURCE61488
CLB15077 RESOURCE18105
CLB2462 RESOURCE49516
CLB5300 RESOURCE58997
CLB1728 RESOURCE65030
CLB17928 RESOURCE54879
CLB13861 RESOURCE9103
CLB2644 RESOURCE43577
CLB15073 RESOURCE17627
CLB2641 RESOURCE43578
CLB14539 RESOURCE19637
CLB2103 RESOURCE63019
CLB8118 RESOURCE38503
CLB15220 RESOURCE16668
CLB14268 RESOURCE1248
CLB5332 RESOURCE25481
CLB2085 RESOURCE45588
CLB3019 RESOURCE61486
CLB14156 RESOURCE11592
CLB13893 RESOURCE5080
CLB5171 RESOURCE24523
CLB1779 RESOURCE61007
CLB15076 RESOURCE18106
CLB4546 RESOURCE29692
CLB2461 RESOURCE49995
CLB4495 RESOURCE33044
CLB7516 RESOURCE58518
CLB13902 RESOURCE6612
CLB2093 RESOURCE44630
CLB15110 RESOURCE20596
CLB7348 RESOURCE55838
CLB2412 RESOURCE47504
CLB2529 RESOURCE52485
CLB2458 RESOURCE49517
CLB14157 RESOURCE12072
CLB2408 RESOURCE45589
CLB2420 RESOURCE49996
CLB5286 RESOURCE59477
CLB2646 RESOURCE43099
CLB3375 RESOURCE65031
CLB8135 RESOURCE36013
CLB1474 RESOURCE67424
CLB316 RESOURCE65509
CLB14292 RESOURCE3644
CLB5259 RESOURCE27491
CLB5308 RESOURCE25960
CLB2750 RESOURCE63977
CLB13907 RESOURCE7571
CLB4934 RESOURCE22032
CLB5577 RESOURCE59955
CLB4340 RESOURCE35056
CLB2436 RESOURCE48463
CLB4492 RESOURCE33524
CLB2526 RESOURCE51432
CLB1463 RESOURCE66947
CLB1781 RESOURCE61967
CLB2653 RESOURCE68383
CLB14429 RESOURCE17146
CLB8037 RESOURCE39462
CLB5326 RESOURCE27492
CLB4337 RESOURCE35535
CLB7328 RESOURCE56317
CLB14356 RESOURCE13700
CLB14280 RESOURCE1249
CLB15114 RESOURCE19638
CLB15217 RESOURCE16669
CLB2577 RESOURCE50475
CLB8108 RESOURCE38504
CLB15270 RESOURCE16190
CLB15104 RESOURCE21075
CLB2549 RESOURCE53443
CLB4491 RESOURCE33525
CLB2102 RESOURCE44631
CLB1672 RESOURCE67904
CLB2465 RESOURCE50474
CLB5174 RESOURCE24521
CLB15113 RESOURCE19639
CLB2555 RESOURCE50473
CLB2435 RESOURCE47983
CLB15080 RESOURCE18585
CLB5192 RESOURCE22607
CLB13876 RESOURCE8050
CLB15085 RESOURCE19159
CLB1894 RESOURCE41951
CLB4493 RESOURCE33045
CLB2574 RESOURCE50954
CLB14417 RESOURCE17147
CLB377 RESOURCE65989
CLB2560 RESOURCE51431
CLB14358 RESOURCE13699
CLB2297 RESOURCE63978
CLB2088 RESOURCE45110
CLB7856 RESOURCE58040
CLB4255 RESOURCE40420
CLB14146 RESOURCE14754
CLB14369 RESOURCE14755
CLB5191 RESOURCE22608
CLB2548 RESOURCE52964
CLB4483 RESOURCE31608
CLB15102 RESOURCE21554
CLB14285 RESOURCE770
CLB15050 RESOURCE20117
CLB4339 RESOURCE34577
CLB14155 RESOURCE12071
CLB14290 RESOURCE3165
CLB14320 RESOURCE5081
CLB1866 RESOURCE62541
CLB5306 RESOURCE59476
CLB3152 RESOURCE64457
CLB7831 RESOURCE57370
CLB2512 RESOURCE51910
CLB13909 RESOURCE7572
CLB2104 RESOURCE47026
CLB13872 RESOURCE10540
CLB4547 RESOURCE28160
CLB8113 RESOURCE38983
CLB5313 RESOURCE26439
CLB13874 RESOURCE11019
CLB14129 RESOURCE12742
CLB2079 RESOURCE63979
CLB14427 RESOURCE17628
CLB5200 RESOURCE24524
CLB2543 RESOURCE53923
CLB15268 RESOURCE16191
CLB14267 RESOURCE2686
CLB2130 RESOURCE47027
CLB2100 RESOURCE44632
CLB17941 RESOURCE55839
CLB13862 RESOURCE9104
CLB1461 RESOURCE66468
CLB4541 RESOURCE28639
CLB5310 RESOURCE27014
CLB416 RESOURCE65510
CLB13996 RESOURCE6134
CLB14531 RESOURCE19160
CLB4507 RESOURCE30650
CLB1896 RESOURCE41377
CLB1649 RESOURCE65511
CLB15398 RESOURCE15233
CLB2113 RESOURCE46069
CLB1910 RESOURCE40421
CLB2081 RESOURCE63499
CLB5179 RESOURCE24045
CLB13869 RESOURCE10061
CLB2672 RESOURCE44058
CLB5309 RESOURCE26440
CLB14271 RESOURCE1728
CLB2514 RESOURCE51912
CLB2467 RESOURCE47984
CLB13974 RESOURCE8529
CLB17934 RESOURCE54881
CLB5336 RESOURCE25961
CLB14278 RESOURCE2687
CLB2450 RESOURCE49518
CLB5311 RESOURCE27013
CLB4309 RESOURCE38026
CLB14538 RESOURCE20118
CLB1460 RESOURCE67427
CLB7857 RESOURCE58041
CLB14144 RESOURCE12744
CLB2454 RESOURCE49997
CLB14824 RESOURCE13701
CLB2473 RESOURCE50476
CLB13900 RESOURCE7093
CLB15219 RESOURCE16670
CLB2279 RESOURCE53444
CLB4501 RESOURCE31609
CLB2125 RESOURCE47985
CLB1293 RESOURCE63500
CLB4525 RESOURCE29693
CLB5298 RESOURCE58998
CLB1491 RESOURCE68384
CLB14277 RESOURCE3166
CLB15075 RESOURCE18107
CLB2550 RESOURCE53445
CLB2110 RESOURCE46070
CLB2517 RESOURCE52486
CLB13903 RESOURCE7094
CLB14530 RESOURCE19158
CLB2671 RESOURCE43579
CLB13896 RESOURCE5656
CLB7774 RESOURCE56892
CLB2071 RESOURCE63980
CLB2544 RESOURCE53924
CLB4482 RESOURCE32567
CLB2094 RESOURCE45111
CLB15078 RESOURCE18586
CLB5176 RESOURCE23566
CLB4306 RESOURCE36973
CLB2523 RESOURCE51433
CLB14357 RESOURCE14180
CLB5290 RESOURCE59478
CLB14406 RESOURCE17149
CLB4523 RESOURCE30172
CLB16534 RESOURCE293
CLB8013 RESOURCE36495
CLB14283 RESOURCE1250
CLB2553 RESOURCE51434
CLB2460 RESOURCE50477
CLB15269 RESOURCE16192
CLB17943 RESOURCE55840
CLB1785 RESOURCE61489
CLB4490 RESOURCE33047
CLB3613 RESOURCE60436
CLB14395 RESOURCE15711
CLB4333 RESOURCE35058
CLB2123 RESOURCE47506
CLB4334 RESOURCE34578
CLB4331 RESOURCE35537
CLB8104 RESOURCE38985
CLB14133 RESOURCE12074
CLB4514 RESOURCE31131
CLB5180 RESOURCE24046
CLB14281 RESOURCE3646
CLB14360 RESOURCE14756
CLB2112 RESOURCE47507
CLB4496 RESOURCE32088
CLB8109 RESOURCE37548
CLB2146 RESOURCE48465
CLB2554 RESOURCE51913
CLB2124 RESOURCE47986
CLB3210 RESOURCE61010
CLB13865 RESOURCE10541
CLB8114 RESOURCE40900
CLB1908 RESOURCE41379
CLB16533 RESOURCE772
CLB14368 RESOURCE15235
CLB14846 RESOURCE17150
CLB2278 RESOURCE53446
CLB14396 RESOURCE16671
CLB2657 RESOURCE44059
CLB3414 RESOURCE65512
CLB15121 RESOURCE19161
CLB4262 RESOURCE38986
CLB1482 RESOURCE66949
CLB4305 RESOURCE37549
CLB14331 RESOURCE3647
CLB13904 RESOURCE8052
CLB5342 RESOURCE61011
CLB4304 RESOURCE36974
CLB1899 RESOURCE41953
CLB2108 RESOURCE44057
CLB8102 RESOURCE38027
CLB15343 RESOURCE16672
CLB13973 RESOURCE8531
CLB13988 RESOURCE6135
CLB15117 RESOURCE19640
CLB2457 RESOURCE50956
CLB1862 RESOURCE43580
CLB13860 RESOURCE10063
CLB14305 RESOURCE4604
CLB14145 RESOURCE13223
CLB4538 RESOURCE30173
CLB4502 RESOURCE31610
CLB1626 RESOURCE66470
CLB14328 RESOURCE4125
CLB13920 RESOURCE4605
CLB4311 RESOURCE36496
CLB7989 RESOURCE59000
CLB13859 RESOURCE9105
CLB13981 RESOURCE7573
CLB2096 RESOURCE46071
CLB2558 RESOURCE53925
CLB4548 RESOURCE28162
CLB17935 RESOURCE54882
CLB2552 RESOURCE54404
CLB1394 RESOURCE65513
CLB2451 RESOURCE49519
CLB2277 RESOURCE54403
CLB1490 RESOURCE68866
CLB8105 RESOURCE38984
CLB14288 RESOURCE2688
CLB5216 RESOURCE25483
CLB1905 RESOURCE44060
CLB2556 RESOURCE50955
CLB8015 RESOURCE36016
CLB5203 RESOURCE25963
CLB7810 RESOURCE57373
CLB5340 RESOURCE26441
CLB17930 RESOURCE55361
CLB2437 RESOURCE49039
CLB1467 RESOURCE68386
CLB5167 RESOURCE25484
CLB14414 RESOURCE18109
CLB14158 RESOURCE11595
CLB1282 RESOURCE65032
CLB8409 RESOURCE34100
CLB2557 RESOURCE51435
CLB14147 RESOURCE13702
CLB5271 RESOURCE59959
CLB17932 RESOURCE55362
CLB14273 RESOURCE2689
CLB15118 RESOURCE19641
CLB5193 RESOURCE24525
CLB1881 RESOURCE63981
CLB1891 RESOURCE42433
CLB5188 RESOURCE23568
CLB2538 RESOURCE52966
CLB13854 RESOURCE9106
CLB7985 RESOURCE59480
CLB17931 RESOURCE55360
CLB13980 RESOURCE8053
CLB2452 RESOURCE49038
CLB4312 RESOURCE36017
CLB14401 RESOURCE17151
CLB4229 RESOURCE39944
CLB2522 RESOURCE51914
CLB2562 RESOURCE50957
CLB14300 RESOURCE5083
CLB4551 RESOURCE28163
CLB5198 RESOURCE24047
CLB14322 RESOURCE5658
CLB5190 RESOURCE23569
CLB17940 RESOURCE56320
CLB4215 RESOURCE40902
CLB14375 RESOURCE15714
CLB4252 RESOURCE39465
CLB14143 RESOURCE13224
CLB13870 RESOURCE10064
CLB2456 RESOURCE51436
CLB4554 RESOURCE30174
CLB1903 RESOURCE44061
CLB2534 RESOURCE54405
CLB2105 RESOURCE47029
CLB4247 RESOURCE39466
CLB4532 RESOURCE31611
CLB2516 RESOURCE52488
CLB14135 RESOURCE12075
CLB5330 RESOURCE27495
CLB1660 RESOURCE65992
CLB1331 RESOURCE65034
CLB1909 RESOURCE41955
CLB2542 RESOURCE51915
CLB2639 RESOURCE44635
CLB1806 RESOURCE62544
CLB13987 RESOURCE6616
CLB13990 RESOURCE6137
CLB15120 RESOURCE20120
CLB17937 RESOURCE56321
CLB5312 RESOURCE27016
CLB14206 RESOURCE14182
CLB8484 RESOURCE21078
CLB2107 RESOURCE45592
CLB1457 RESOURCE67908
CLB14092 RESOURCE4606
CLB5349 RESOURCE61012
CLB14348 RESOURCE14183
CLB4329 RESOURCE35059
CLB7712 RESOURCE58043
CLB14282 RESOURCE2211
CLB1638 RESOURCE66950
CLB1889 RESOURCE64461
CLB1851 RESOURCE43102
CLB4487 RESOURCE31132
CLB14844 RESOURCE17630
CLB1789 RESOURCE63024
CLB4553 RESOURCE28164
CLB5343 RESOURCE27017
CLB1625 RESOURCE67430
CLB4274 RESOURCE34581
CLB4326 RESOURCE35538
CLB14359 RESOURCE14757
CLB4527 RESOURCE30653
CLB3150 RESOURCE61970
CLB2106 RESOURCE46072
CLB1895 RESOURCE43103
CLB14376 RESOURCE16194
CLB2453 RESOURCE49520
CLB15189 RESOURCE16673
CLB14902 RESOURCE23089
CLB2464 RESOURCE51916
CLB4301 RESOURCE36497
CLB14160 RESOURCE11596
CLB5323 RESOURCE60438
CLB1810 RESOURCE62545
CLB13856 RESOURCE10544
CLB4500 RESOURCE32091
CLB4308 RESOURCE36498
CLB7999 RESOURCE59960
CLB13853 RESOURCE9107
CLB4285 RESOURCE37550
CLB8023 RESOURCE36976
CLB1370 RESOURCE66951
CLB5177 RESOURCE25485
CLB2099 RESOURCE47509
CLB4443 RESOURCE34102
CLB13985 RESOURCE7096
CLB14125 RESOURCE12746
CLB13991 RESOURCE6617
CLB5212 RESOURCE23570
CLB2144 RESOURCE49041
CLB14089 RESOURCE5085
CLB14332 RESOURCE4127
CLB1488 RESOURCE68867
CLB1365 RESOURCE66952
CLB7636 RESOURCE57374
CLB2642 RESOURCE45593
CLB5183 RESOURCE24526
CLB8049 RESOURCE38508
CLB2101 RESOURCE47030
CLB15045 RESOURCE21079
CLB4549 RESOURCE30176
CLB4497 RESOURCE33049
CLB14105 RESOURCE5659
CLB2533 RESOURCE52489
CLB2535 RESOURCE53447
CLB1479 RESOURCE68868
CLB2445 RESOURCE49999
CLB1324 RESOURCE65514
CLB2442 RESOURCE50478
CLB13994 RESOURCE8054
CLB15047 RESOURCE20600
CLB5315 RESOURCE27018
CLB5189 RESOURCE24527
CLB1295 RESOURCE65036
CLB4550 RESOURCE29122
CLB2276 RESOURCE54884
CLB13983 RESOURCE7575
CLB2116 RESOURCE48467
CLB16267 RESOURCE2212
CLB7646 RESOURCE58045
CLB13852 RESOURCE9586
CLB17933 RESOURCE55842
CLB4324 RESOURCE35061
CLB2147 RESOURCE49042
CLB14104 RESOURCE6139
CLB5178 RESOURCE25965
CLB14315 RESOURCE5660
CLB4338 RESOURCE35539
CLB2508 RESOURCE53448
CLB1283 RESOURCE66472
CLB14304 RESOURCE6618
CLB7898 RESOURCE59003
CLB17938 RESOURCE56895
CLB16260 RESOURCE296
CLB14384 RESOURCE12076
CLB4510 RESOURCE31612
CLB14103 RESOURCE6138
CLB2280 RESOURCE55363
CLB16244 RESOURCE774
CLB1892 RESOURCE43104
CLB2509 RESOURCE52490
CLB16269 RESOURCE1733
CLB2031 RESOURCE46073
CLB16243 RESOURCE775
CLB3687 RESOURCE61493
CLB2008 RESOURCE45114
CLB14286 RESOURCE3170
CLB4353 RESOURCE34582
CLB4534 RESOURCE32092
CLB4299 RESOURCE36977
CLB4302 RESOURCE36499
CLB3212 RESOURCE61492
CLB17936 RESOURCE56896
CLB2092 RESOURCE47989
CLB1443 RESOURCE68869
CLB2269 RESOURCE53927
CLB14370 RESOURCE16195
CLB4499 RESOURCE32571
CLB14008 RESOURCE14184
CLB3248 RESOURCE61491
CLB14335 RESOURCE3649
CLB14102 RESOURCE7097
CLB2536 RESOURCE53449
CLB8411 RESOURCE36978
CLB2515 RESOURCE54406
CLB4524 RESOURCE31134
CLB7648 RESOURCE58524
CLB4440 RESOURCE33528
CLB2441 RESOURCE51917
CLB1315 RESOURCE65994
CLB16268 RESOURCE1734
CLB1902 RESOURCE44062
CLB1863 RESOURCE44636
CLB14403 RESOURCE18590
CLB14847 RESOURCE19164
CLB13993 RESOURCE7098
CLB2003 RESOURCE45594
CLB14127 RESOURCE13705
CLB13866 RESOURCE10545
CLB1805 RESOURCE63983
CLB14878 RESOURCE23091
CLB4503 RESOURCE32093
CLB7641 RESOURCE58046
CLB16275 RESOURCE2692
CLB2245 RESOURCE54407
CLB1997 RESOURCE45115
CLB13871 RESOURCE10546
CLB4568 RESOURCE34583
CLB4213 RESOURCE39467
CLB14327 RESOURCE1254
CLB5256 RESOURCE28166
CLB2254 RESOURCE52968
CLB3252 RESOURCE61972
CLB16273 RESOURCE2213
CLB1975 RESOURCE64462
CLB7643 RESOURCE58525
CLB3206 RESOURCE63026
CLB4332 RESOURCE35062
CLB2524 RESOURCE52491
CLB15032 RESOURCE20122
CLB16248 RESOURCE776
CLB14195 RESOURCE15716
CLB5317 RESOURCE26444
CLB5199 RESOURCE25486
CLB14394 RESOURCE17632
CLB7663 RESOURCE58523
CLB14312 RESOURCE6140
CLB4323 RESOURCE35541
CLB14988 RESOURCE22039
CLB4529 RESOURCE31613
CLB2475 RESOURCE52492
CLB2275 RESOURCE55844
CLB14380 RESOURCE16674
CLB3675 RESOURCE61014
CLB14365 RESOURCE9108
CLB1804 RESOURCE63984
CLB14134 RESOURCE13706
CLB14123 RESOURCE10547
CLB1807 RESOURCE63505
CLB2243 RESOURCE53926
CLB4279 RESOURCE38031
CLB5250 RESOURCE28645
CLB15227 RESOURCE20602
CLB13847 RESOURCE10066
CLB1867 RESOURCE41957
CLB14412 RESOURCE19643
CLB5347 RESOURCE27019
CLB4300 RESOURCE36500
CLB2251 RESOURCE55365
CLB2098 RESOURCE47990
CLB7888 RESOURCE59483
CLB14087 RESOURCE5087
CLB14839 RESOURCE18112
CLB14388 RESOURCE12078
CLB14119 RESOURCE11598
CLB16257 RESOURCE297
CLB2537 RESOURCE53450
CLB14393 RESOURCE17633
CLB17939 RESOURCE56897
CLB4207 RESOURCE40426
CLB2121 RESOURCE49043
CLB5331 RESOURCE25008
CLB13997 RESOURCE9109
CLB14323 RESOURCE2214
CLB2142 RESOURCE49522
CLB3683 RESOURCE61494
CLB4286 RESOURCE36979
CLB7890 RESOURCE59484
CLB8085 RESOURCE38032
CLB14266 RESOURCE15717
CLB4292 RESOURCE36980
CLB5204 RESOURCE25487
CLB4253 RESOURCE38510
CLB4284 RESOURCE37552
CLB16270 RESOURCE2693
CLB5201 RESOURCE25966
CLB1332 RESOURCE66474
CLB16271 RESOURCE1735
CLB15190 RESOURCE17634
CLB16276 RESOURCE2691
CLB2080 RESOURCE63985
CLB14383 RESOURCE17154
CLB14126 RESOURCE13707
CLB7901 RESOURCE60441
CLB14886 RESOURCE24529
CLB14411 RESOURCE20123
CLB1808 RESOURCE63506
CLB14307 RESOURCE4129
CLB16255 RESOURCE777
CLB2478 RESOURCE52971
CLB13995 RESOURCE7577
CLB4359 RESOURCE34104
CLB14975 RESOURCE21560
CLB4566 RESOURCE34105
CLB4275 RESOURCE35542
CLB4439 RESOURCE33530
CLB13824 RESOURCE20603
CLB5258 RESOURCE28167
CLB1898 RESOURCE43585
CLB14308 RESOURCE3650
CLB1868 RESOURCE41958
CLB3237 RESOURCE62548
CLB2440 RESOURCE51918
CLB13826 RESOURCE20124
CLB13850 RESOURCE10067
CLB14101 RESOURCE7099
CLB4336 RESOURCE36501
CLB4559 RESOURCE25009
CLB4283 RESOURCE37553
CLB15046 RESOURCE21082
CLB1809 RESOURCE63986
CLB4511 RESOURCE31614
CLB4205 RESOURCE39947
CLB5345 RESOURCE27497
CLB1611 RESOURCE68391
CLB3124 RESOURCE63027
CLB14302 RESOURCE7578
CLB14382 RESOURCE17155
CLB2119 RESOURCE49044
CLB14122 RESOURCE13226
CLB2438 RESOURCE50959
CLB5253 RESOURCE28646
CLB1411 RESOURCE67912
CLB2203 RESOURCE65995
CLB14078 RESOURCE5661
CLB14287 RESOURCE3651
CLB4211 RESOURCE39469
CLB2505 RESOURCE52493
CLB1294 RESOURCE65996
CLB13855 RESOURCE9589
CLB1890 RESOURCE43106
CLB4466 RESOURCE33052
CLB14149 RESOURCE14760
CLB1337 RESOURCE67432
CLB1893 RESOURCE44064
CLB4347 RESOURCE34103
CLB3590 RESOURCE61016
CLB5227 RESOURCE30177
CLB14318 RESOURCE3172
CLB1823 RESOURCE61495
CLB14885 RESOURCE24530
CLB2109 RESOURCE48470
CLB2507 RESOURCE53451
CLB2459 RESOURCE51919
CLB2253 RESOURCE54408
CLB4344 RESOURCE34584
CLB5260 RESOURCE28168
CLB5202 RESOURCE25488
CLB2013 RESOURCE47033
CLB14118 RESOURCE14186
CLB13820 RESOURCE20604
CLB2097 RESOURCE47991
CLB14076 RESOURCE6141
CLB5287 RESOURCE27498
CLB2005 RESOURCE46554
CLB5334 RESOURCE24051
CLB13986 RESOURCE8057
CLB7672 RESOURCE59006
CLB1914 RESOURCE41960
CLB2143 RESOURCE50002
CLB14381 RESOURCE17635
CLB7946 RESOURCE59963
CLB14117 RESOURCE14187
CLB14090 RESOURCE4609
CLB14981 RESOURCE22040
CLB16254 RESOURCE1256
CLB3093 RESOURCE63507
CLB5288 RESOURCE27499
CLB1439 RESOURCE69350
CLB14289 RESOURCE3173
CLB14259 RESOURCE15718
CLB3204 RESOURCE63508
CLB2233 RESOURCE53929
CLB4176 RESOURCE40427
CLB13841 RESOURCE11600
CLB14389 RESOURCE18114
CLB14258 RESOURCE15719
CLB5234 RESOURCE29700
CLB14333 RESOURCE1736
CLB14112 RESOURCE13229
CLB2444 RESOURCE50960
CLB4264 RESOURCE38033
CLB4175 RESOURCE41386
CLB1939 RESOURCE64463
CLB3203 RESOURCE62549
CLB14124 RESOURCE14761
CLB13805 RESOURCE21561
CLB14691 RESOURCE20605
CLB16246 RESOURCE299
CLB1314 RESOURCE66955
CLB14260 RESOURCE16198
CLB3572 RESOURCE61496
CLB14378 RESOURCE12750
CLB4506 RESOURCE32573
CLB2114 RESOURCE48471
CLB3704 RESOURCE61497
CLB8131 RESOURCE41959
CLB1996 RESOURCE46076
CLB2120 RESOURCE50003
CLB5184 RESOURCE27500
CLB16386 RESOURCE4131
CLB3702 RESOURCE61976
CLB5261 RESOURCE28169
CLB16253 RESOURCE1737
CLB5252 RESOURCE29126
